Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
Australia,2023,DDoS,Government,76.25,900661,Insider,Unpatched Software,Encryption,64,0.6,0.7613830535732236,0.9009478478519553,0.8873239436619719,0.8123023645172704,1,Critical
India,2019,Phishing,Telecommunications,75.23,141627,Insider,Unpatched Software,AI-based Detection,64,0.4,0.7511307669112475,0.1413144971382421,0.8873239436619719,0.560311444638366,1,Critical
Germany,2024,Phishing,IT,3.93,845785,Unknown,Unpatched Software,VPN,69,0.4,0.0344758267162529,0.8460285164995182,0.9577464788732395,0.4991481814110045,2,Medium
Australia,2015,Malware,Retail,99.41,120048,Insider,Zero-day,Antivirus,12,0.8,0.9941702683686804,0.11971845786325412,0.15492957746478872,0.5445695601994062,3,High
USA,2016,Malware,Retail,32.89,894935,Unknown,Social Engineering,AI-based Detection,31,0.6,0.32556035782490705,0.8952173264705854,0.4225352112676057,0.5432963833246596,2,Medium
Japan,2017,SQL Injection,Healthcare,21.66,277555,Unknown,Social Engineering,AI-based Detection,45,0.7,0.2126846919288371,0.277349829015093,0.619718309859155,0.36222248744789376,0,Low
Australia,2024,Ransomware,Education,85.86,461012,Insider,Unpatched Software,AI-based Detection,38,1.0,0.8579756759473315,0.46095169088410765,0.5211267605633804,0.685701129756841,1,Critical
Russia,2021,SQL Injection,Telecommunications,80.23,599291,Nation-state,Social Engineering,Firewall,55,0.7,0.8013870740777969,0.5993398791646609,0.7605633802816901,0.7224694694368551,1,Critical
Australia,2016,Man-in-the-Middle,Government,31.92,163602,Hacker Group,Unpatched Software,VPN,26,0.3,0.3158106342345965,0.16330684910394302,0.35211267605633806,0.2757388436362891,0,Low
UK,2021,SQL Injection,Government,39.03,986196,Nation-state,Weak Passwords,Encryption,11,0.7,0.3872751030254297,0.9865503882563343,0.14084507042253522,0.5490441717715793,2,Medium
France,2024,Ransomware,Retail,99.03,349008,Nation-state,Zero-day,Encryption,20,1.2,0.9903507890240226,0.3488592499482092,0.26760563380281693,0.6743192173546352,3,High
Germany,2022,SQL Injection,Retail,25.1,559667,Unknown,Zero-day,Antivirus,69,0.8999999999999999,0.2472610312594231,0.5596845911424114,0.9577464788732395,0.5483590856211406,2,Medium
Russia,2018,DDoS,Healthcare,67.27,335628,Hacker Group,Weak Passwords,Antivirus,20,0.6,0.6711227259021008,0.3354686847923012,0.26760563380281693,0.4826108225590941,3,High
Germany,2016,Ransomware,Education,29.89,385363,Unknown,Unpatched Software,Firewall,22,1.0,0.2954065735249774,0.3852429566928307,0.295774647887324,0.392890445995305,0,Low
USA,2021,Man-in-the-Middle,Education,15.92,945793,Insider,Zero-day,Firewall,32,0.5,0.15499045130163838,0.946115485117758,0.4366197183098592,0.48315476971795457,2,Medium
Russia,2016,SQL Injection,Telecommunications,95.93,595950,Nation-state,Social Engineering,AI-based Detection,11,0.7,0.959191878580762,0.595996241034176,0.14084507042253522,0.6606446378270646,3,High
Japan,2022,DDoS,Education,12.61,756722,Nation-state,Weak Passwords,VPN,15,0.6,0.12172077595738266,0.7568951903051508,0.19718309859154928,0.3751934871928082,2,Medium
Australia,2024,Ransomware,Government,39.92,594424,Hacker Group,Social Engineering,Antivirus,54,1.0,0.3962207257010755,0.5944690360694588,0.7464788732394366,0.5861247757491551,2,Medium
China,2015,Malware,Retail,19.36,457790,Hacker Group,Zero-day,Encryption,39,0.8,0.18956679063222437,0.4577271467187612,0.5352112676056339,0.40018711378964494,0,Low
China,2024,Ransomware,Telecommunications,70.47,549337,Unknown,Social Engineering,Antivirus,63,1.0,0.7032867624886924,0.5493464343366917,0.8732394366197184,0.7207665226204281,1,Critical
France,2023,Malware,Healthcare,53.34,714681,Unknown,Unpatched Software,Firewall,34,0.6,0.5311086541360942,0.7148209937640799,0.46478873239436624,0.579847506262535,2,Medium
India,2022,Malware,Government,84.15,849745,Hacker Group,Social Engineering,Antivirus,51,0.6,0.8407880188963717,0.8499916434066479,0.7042253521126761,0.7921577710030783,1,Critical
Brazil,2019,SQL Injection,Banking,27.64,826256,Nation-state,Zero-day,VPN,50,0.8999999999999999,0.2727912353000302,0.8264840959517059,0.6901408450704226,0.5850898919196084,2,Medium
UK,2017,DDoS,IT,9.01,617543,Unknown,Zero-day,Antivirus,43,0.8,0.08553623479746708,0.6176062913638861,0.5915492957746479,0.4178062404830823,2,Medium
USA,2017,SQL Injection,Banking,9.08,895507,Unknown,Social Engineering,AI-based Detection,52,0.7,0.08623982309779878,0.8957897781349485,0.7183098591549296,0.5168948345105899,2,Medium
UK,2020,SQL Injection,Healthcare,67.9,2233,Unknown,Social Engineering,Antivirus,45,0.7,0.6774550206050861,0.0018104284280297156,0.619718309859155,0.46546879874227437,0,Low
Japan,2022,Phishing,Government,71.12,76776,Unknown,Unpatched Software,Firewall,42,0.4,0.7098200824203439,0.07641228929625475,0.5774647887323944,0.46234467750349284,0,Low
China,2019,Ransomware,Retail,6.08,175261,Nation-state,Zero-day,VPN,64,1.2,0.056086038797869144,0.17497505531864643,0.8873239436619719,0.37239172084713595,0,Low
Australia,2016,Man-in-the-Middle,Healthcare,90.85,746369,Insider,Unpatched Software,Antivirus,30,0.3,0.9081314704995477,0.7465340153381018,0.4084507042253521,0.6989029336463201,3,High
Australia,2017,Malware,Healthcare,77.32,563706,Nation-state,Unpatched Software,AI-based Detection,35,0.6,0.772137903306865,0.5637267804297591,0.47887323943661975,0.6337478433389978,3,High
India,2022,DDoS,Healthcare,12.01,254980,Insider,Unpatched Software,AI-based Detection,58,0.6,0.11569001909739673,0.2547570032755845,0.8028169014084507,0.3432664889033242,0,Low
Russia,2021,Malware,Education,0.54,869574,Unknown,Unpatched Software,Antivirus,16,0.6,0.0004020504573323952,0.8698363008413639,0.2112676056338028,0.36336523156210265,2,Medium
Russia,2015,Malware,IT,95.33,282598,Unknown,Zero-day,VPN,21,0.8,0.953161121720776,0.28239681108394526,0.28169014084507044,0.6023215201825081,3,High
Brazil,2023,Malware,Telecommunications,62.77,422623,Nation-state,Zero-day,AI-based Detection,55,0.8,0.6258920494522063,0.4225323780462786,0.7605633802816901,0.6092292092511042,1,Critical
Brazil,2021,Malware,Healthcare,83.06,937717,Unknown,Unpatched Software,Encryption,56,0.6,0.8298321439340638,0.9380331081223086,0.7746478873239437,0.8282723674751069,1,Critical
India,2021,Man-in-the-Middle,Telecommunications,71.64,416077,Insider,Social Engineering,VPN,39,0.3,0.715046738365665,0.41598120917403836,0.5352112676056339,0.5478553116196043,1,Critical
Australia,2019,Man-in-the-Middle,Banking,47.67,112313,Insider,Social Engineering,Firewall,63,0.3,0.4741180018092271,0.11197735012925199,0.8732394366197184,0.4278882930864102,0,Low
Australia,2017,Man-in-the-Middle,Telecommunications,79.72,799971,Insider,Zero-day,Firewall,63,0.5,0.7962609307468088,0.8001783407108208,0.8732394366197184,0.7832057618359134,1,Critical
Japan,2018,Man-in-the-Middle,Retail,47.11,690595,Hacker Group,Social Engineering,Antivirus,71,0.3,0.4684892954065736,0.6907159749041994,0.9859154929577465,0.6217936092254386,1,Critical
India,2017,Man-in-the-Middle,Government,69.69,713419,Hacker Group,Unpatched Software,AI-based Detection,70,0.3,0.6954467785707107,0.713557997259838,0.971830985915493,0.7166123077893343,1,Critical
Australia,2022,Man-in-the-Middle,Healthcare,81.31,707365,Hacker Group,Zero-day,Antivirus,38,0.5,0.8122424364257715,0.70749921688212,0.5211267605633804,0.6913720917476207,1,Critical
Brazil,2016,Malware,Healthcare,83.88,155059,Unknown,Unpatched Software,Antivirus,29,0.6,0.8380741783093779,0.15475710335454676,0.3943661971830986,0.5205300417667349,3,High
Russia,2022,Phishing,Banking,85.01,923558,Insider,Weak Passwords,Encryption,41,0.4,0.8494321037290181,0.9238629278500737,0.5633802816901409,0.7696077761846576,1,Critical
Germany,2022,DDoS,Telecommunications,20.55,239313,Nation-state,Social Engineering,AI-based Detection,6,0.6,0.20152779173786314,0.23907763225184672,0.07042253521126761,0.2264189134129528,0,Low
Russia,2023,Ransomware,Telecommunications,60.08,874485,Hacker Group,Weak Passwords,Antivirus,48,1.0,0.5988541561966028,0.8747511786799785,0.6619718309859155,0.7343613822798177,1,Critical
Russia,2016,SQL Injection,Healthcare,46.95,90895,Unknown,Social Engineering,VPN,29,0.7,0.466881093577244,0.09054243798356904,0.3943661971830986,0.36278840826258807,0,Low
China,2015,Man-in-the-Middle,Retail,47.2,529593,Hacker Group,Zero-day,VPN,64,0.5,0.4693939089355715,0.5295868440199317,0.8873239436619719,0.5740984055126025,1,Critical
Germany,2018,Phishing,Government,46.92,610201,Nation-state,Weak Passwords,VPN,72,0.4,0.4665795557342447,0.6102584939517279,1.0,0.6097093704792163,1,Critical
USA,2021,DDoS,Telecommunications,1.98,863623,Hacker Group,Weak Passwords,Firewall,24,0.6,0.014875866921298626,0.8638806017948162,0.323943661971831,0.38990325970133055,2,Medium
USA,2018,Malware,Healthcare,14.28,755771,Insider,Weak Passwords,Antivirus,44,0.6,0.13850638255101017,0.7559434393736658,0.6056338028169015,0.4633123453958841,2,Medium
Japan,2021,SQL Injection,Telecommunications,66.23,164032,Unknown,Social Engineering,Firewall,5,0.7,0.6606694140114585,0.16373718864183842,0.056338028169014086,0.39465652783093774,3,High
Russia,2019,Man-in-the-Middle,Telecommunications,95.66,259993,Nation-state,Weak Passwords,Antivirus,58,0.3,0.9564780379937683,0.25977396165574645,0.8028169014084507,0.6510867839759215,1,Critical
UK,2019,Phishing,Retail,90.13,232359,Unknown,Social Engineering,Firewall,17,0.4,0.9008945622675646,0.2321181412134174,0.22535211267605634,0.5150636898062623,3,High
Germany,2018,Phishing,Telecommunications,84.9,800031,Unknown,Unpatched Software,Encryption,10,0.4,0.848326464971354,0.8002383880882017,0.1267605633802817,0.6447542150910585,3,High
UK,2016,Phishing,Healthcare,71.19,925040,Unknown,Unpatched Software,Encryption,48,0.4,0.7105236707206755,0.9253460980713784,0.6619718309859155,0.7342076639068669,1,Critical
Brazil,2016,Malware,IT,99.29,273469,Insider,Social Engineering,AI-based Detection,67,0.6,0.9929641169966833,0.27326060261546364,0.9295774647887325,0.7250793205410591,1,Critical
Germany,2024,Malware,Banking,22.84,797768,Insider,Zero-day,Firewall,58,0.8,0.22454518042014276,0.7979736011713242,0.8028169014084507,0.5697735328011445,2,Medium
Japan,2022,DDoS,Education,82.19,905203,Hacker Group,Weak Passwords,Antivirus,37,0.6,0.8210875464870842,0.9054934343196783,0.5070422535211268,0.7614914995949624,1,Critical
India,2023,Phishing,Telecommunications,11.72,512291,Insider,Zero-day,AI-based Detection,51,0.6000000000000001,0.11277515328173687,0.5122711819625685,0.7042253521126761,0.39963648632400056,2,Medium
UK,2017,Phishing,Telecommunications,27.08,416833,Insider,Social Engineering,VPN,9,0.4,0.2671625288973766,0.4167378061290359,0.11267605633802817,0.29442156466526703,0,Low
UK,2015,Ransomware,Government,30.74,744505,Nation-state,Unpatched Software,Antivirus,43,1.0,0.30395014574329077,0.7446685434808064,0.5915492957746479,0.5632904804964878,2,Medium
Brazil,2020,Malware,Banking,79.61,755029,Nation-state,Weak Passwords,Firewall,27,0.6,0.7951552919891447,0.7552008534733905,0.36619718309859156,0.6778618094573934,3,High
Brazil,2017,Malware,Banking,99.22,660182,Insider,Weak Passwords,AI-based Detection,21,0.6,0.9922605286963515,0.6602789600995186,0.28169014084507044,0.7113259276774102,3,High
India,2016,Ransomware,Retail,29.48,403737,Insider,Zero-day,Firewall,26,1.2,0.29128555633732034,0.4036314652260634,0.35211267605633806,0.42802619731401476,0,Low
China,2019,DDoS,Retail,7.87,86783,Nation-state,Weak Passwords,Antivirus,12,0.6,0.07407779676349383,0.0864271910537414,0.15492957746478872,0.1465451915144777,0,Low
Australia,2022,DDoS,Telecommunications,86.77,390083,Nation-state,Social Engineering,VPN,72,0.6,0.8671223238516435,0.38996668371345,1.0,0.7238389346546925,1,Critical
Brazil,2023,Man-in-the-Middle,Banking,20.15,376174,Unknown,Social Engineering,Firewall,43,0.3,0.19750728716453916,0.37604670084696834,0.5915492957746479,0.3401267842748358,0,Low
UK,2022,Ransomware,Government,31.94,485080,Insider,Weak Passwords,Antivirus,61,1.0,0.31601165946326265,0.48503869553077383,0.8450704225352113,0.5409303569515794,1,Critical
France,2024,Ransomware,Banking,78.82,759804,Unknown,Unpatched Software,AI-based Detection,47,1.0,0.7872147954568298,0.7599796239232756,0.647887323943662,0.772457270148447,1,Critical
Japan,2017,Phishing,IT,65.62,286208,Hacker Group,Zero-day,Firewall,57,0.6000000000000001,0.6545381445371395,0.2860096616230206,0.7887323943661972,0.5653646351750015,1,Critical
USA,2017,Malware,IT,75.53,992377,Nation-state,Unpatched Software,Antivirus,33,0.6,0.7541461453412404,0.992736268916175,0.4507042253521127,0.7496201838817711,3,High
USA,2021,Man-in-the-Middle,Education,36.06,48987,Unknown,Zero-day,VPN,58,0.5,0.35742285656849937,0.04860134646235881,0.8028169014084507,0.36811292684779756,0,Low
Russia,2021,SQL Injection,Telecommunications,68.07,538602,Insider,Unpatched Software,VPN,19,0.7,0.6791637350487486,0.5386029577336519,0.25352112676056343,0.5539506066917077,3,High
Japan,2015,Malware,Healthcare,26.29,808392,Hacker Group,Weak Passwords,AI-based Detection,4,0.6,0.2592220323650618,0.8086059901262096,0.04225352112676056,0.4147213142092397,2,Medium
UK,2015,Ransomware,IT,26.12,21580,Unknown,Weak Passwords,AI-based Detection,14,1.0,0.25751331792139914,0.021172705264453657,0.18309859154929578,0.2459768570577549,0,Low
France,2020,Phishing,Government,94.44,209658,Insider,Zero-day,VPN,11,0.6000000000000001,0.9442154990451302,0.20939921598140934,0.14084507042253522,0.528674978496982,3,High
Japan,2017,Man-in-the-Middle,Retail,74.12,559889,Nation-state,Zero-day,VPN,10,0.5,0.7399738667202735,0.5599067664387202,0.1267605633802817,0.5393136892957818,3,High
France,2015,SQL Injection,Government,12.92,344516,Insider,Zero-day,VPN,28,0.8999999999999999,0.12483666700170871,0.34436370296163676,0.3802816901408451,0.3193001157173435,0,Low
Australia,2024,Phishing,Retail,73.43,897569,Hacker Group,Social Engineering,AI-based Detection,66,0.4,0.7330384963312897,0.8978534063376005,0.9154929577464789,0.7856700119830917,1,Critical
Australia,2023,SQL Injection,Healthcare,99.19,538688,Nation-state,Zero-day,Encryption,36,0.8999999999999999,0.9919589908533522,0.538689025641231,0.49295774647887325,0.7469818533294847,1,Critical
China,2015,DDoS,Government,22.71,303975,Nation-state,Social Engineering,Firewall,2,0.6,0.22323851643381248,0.3037906908550847,0.014084507042253521,0.2432495152385011,0,Low
Japan,2022,SQL Injection,Telecommunications,67.62,822256,Insider,Unpatched Software,Firewall,60,0.7,0.6746406674037593,0.8224809374596557,0.8309859154929577,0.7527977312979919,1,Critical
Russia,2019,Man-in-the-Middle,Healthcare,53.82,521877,Unknown,Zero-day,Encryption,66,0.5,0.5359332596240829,0.5218647512887669,0.9154929577464789,0.604031320785559,1,Critical
Brazil,2016,SQL Injection,Education,55.83,758258,Unknown,Zero-day,Encryption,44,0.8999999999999999,0.5561362951050357,0.7584324031660981,0.6056338028169015,0.661110999555224,1,Critical
Brazil,2016,DDoS,IT,17.12,988369,Hacker Group,Weak Passwords,AI-based Detection,26,0.6,0.16705196502161024,0.9887251041071407,0.35211267605633806,0.4938608524520539,2,Medium
France,2022,Malware,Healthcare,67.89,325521,Hacker Group,Social Engineering,VPN,69,0.6,0.6773545079907529,0.3253537040725133,0.9577464788732395,0.6200972101927031,1,Critical
Germany,2021,Ransomware,IT,5.54,254933,Nation-state,Social Engineering,AI-based Detection,41,1.0,0.0506583576238818,0.2547099661633029,0.5633802816901409,0.3093523892365718,0,Low
UK,2023,DDoS,Government,55.28,339144,Hacker Group,Unpatched Software,VPN,26,0.6,0.5506081013167153,0.3389874611068133,0.35211267605633806,0.45236201406999776,3,High
India,2022,Ransomware,Education,57.52,170002,Unknown,Unpatched Software,AI-based Detection,54,1.0,0.5731229269273295,0.16971190269122338,0.7464788732394366,0.5294585162261861,1,Critical
Japan,2019,DDoS,Government,74.65,491269,Nation-state,Zero-day,Firewall,67,0.8,0.7453010352799277,0.49123258250759855,0.9295774647887325,0.7114056818219971,1,Critical
China,2019,Phishing,Banking,49.14,341100,Insider,Social Engineering,Firewall,37,0.4,0.4888933561161926,0.3409450056094259,0.5070422535211268,0.43924929483353026,0,Low
India,2018,DDoS,Government,36.04,446170,Insider,Unpatched Software,VPN,72,0.6,0.35722183133983315,0.44609797129935524,1.0,0.5367181239257398,1,Critical
India,2015,Malware,Telecommunications,14.09,28398,Insider,Zero-day,Encryption,22,0.8,0.13659664287868128,0.02799608891415327,0.295774647887324,0.2021924134031833,0,Low
France,2017,Ransomware,Telecommunications,66.36,180698,Hacker Group,Zero-day,Encryption,53,1.2,0.6619760779977888,0.1804163484989657,0.7323943661971831,0.5853942089882419,1,Critical
Germany,2017,Malware,Healthcare,8.53,676384,Unknown,Social Engineering,VPN,44,0.6,0.08071162930947834,0.676493753571568,0.6056338028169015,0.41635953835864203,2,Medium
Brazil,2015,Ransomware,Healthcare,61.91,961557,Insider,Unpatched Software,Firewall,64,1.0,0.6172479646195598,0.9618919327349279,0.8873239436619719,0.8129315544006966,1,Critical
Japan,2020,Phishing,Education,54.47,345334,Hacker Group,Weak Passwords,Antivirus,25,0.4,0.5424665795557343,0.34518234887326105,0.33802816901408456,0.4281469702870889,0,Low
Russia,2024,Phishing,Education,87.88,263407,Nation-state,Zero-day,Antivirus,8,0.6000000000000001,0.8782792240426174,0.2631906574287113,0.09859154929577466,0.5099871967048153,3,High
Russia,2017,Phishing,IT,89.22,791350,Nation-state,Social Engineering,Antivirus,32,0.4,0.8917479143632526,0.7915505333708296,0.4366197183098592,0.7214882694185218,3,High
China,2022,Ransomware,Telecommunications,64.92,591819,Unknown,Zero-day,Antivirus,49,1.2,0.6475022615338226,0.5918619791015112,0.676056338028169,0.6917707659496162,1,Critical
UK,2016,SQL Injection,IT,6.59,186612,Unknown,Unpatched Software,Antivirus,30,0.7,0.06121218212885717,0.18633501832946195,0.4084507042253521,0.23207551919545188,0,Low
Japan,2018,Ransomware,Retail,48.0,187730,Nation-state,Weak Passwords,AI-based Detection,26,1.0,0.4774349180822194,0.18745390112799,0.35211267605633806,0.41763267278255234,0,Low
France,2015,SQL Injection,IT,87.78,6456,Hacker Group,Social Engineering,Firewall,69,0.7,0.8772740978992865,0.006036763006011744,0.9577464788732395,0.614269963836166,1,Critical
